acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
0.0336,https://api.spotify.com/v1/audio-analysis/1hLKGOpquBi12snIayBz3e,0.727,218869,0.889,1hLKGOpquBi12snIayBz3e,0.745,1,0.11,-7.852,0,0.0453,1,119.991,4,https://api.spotify.com/v1/tracks/1hLKGOpquBi12snIayBz3e,audio_features,spotify:track:1hLKGOpquBi12snIayBz3e,0.269
0.00915,https://api.spotify.com/v1/audio-analysis/2awWMPb89fIkrjXQ3GV9WH,0.421,227518,0.637,2awWMPb89fIkrjXQ3GV9WH,0.00288,1,0.257,-5.71,0,0.0631,0,106.633,3,https://api.spotify.com/v1/tracks/2awWMPb89fIkrjXQ3GV9WH,audio_features,spotify:track:2awWMPb89fIkrjXQ3GV9WH,0.225
0.599,https://api.spotify.com/v1/audio-analysis/5tluLjZA9ZpLXjV26DLtWu,0.707,242927,0.794,5tluLjZA9ZpLXjV26DLtWu,0.812,7,0.701,-6.548,0,0.0505,0,122.99,4,https://api.spotify.com/v1/tracks/5tluLjZA9ZpLXjV26DLtWu,audio_features,spotify:track:5tluLjZA9ZpLXjV26DLtWu,0.135
0.124,https://api.spotify.com/v1/audio-analysis/2pEIHNpqlkkB5fX3lRAObT,0.824,176411,0.572,2pEIHNpqlkkB5fX3lRAObT,4.32e-05,3,0.124,-9.736,0,0.0777,0,109.045,4,https://api.spotify.com/v1/tracks/2pEIHNpqlkkB5fX3lRAObT,audio_features,spotify:track:2pEIHNpqlkkB5fX3lRAObT,0.528
0.0389,https://api.spotify.com/v1/audio-analysis/62bZ9ZzGK8hoE1m8IV1Idk,0.598,222000,0.727,62bZ9ZzGK8hoE1m8IV1Idk,2.45e-06,4,0.0903,-5.344,0,0.0515,0,160.088,4,https://api.spotify.com/v1/tracks/62bZ9ZzGK8hoE1m8IV1Idk,audio_features,spotify:track:62bZ9ZzGK8hoE1m8IV1Idk,0.406
0.302,https://api.spotify.com/v1/audio-analysis/3f8OJwxJ3ApphKbxk5z0kJ,0.575,206187,0.686,3f8OJwxJ3ApphKbxk5z0kJ,0.0,9,0.47,-5.751,0,0.106,0,82.959,4,https://api.spotify.com/v1/tracks/3f8OJwxJ3ApphKbxk5z0kJ,audio_features,spotify:track:3f8OJwxJ3ApphKbxk5z0kJ,0.338
0.164,https://api.spotify.com/v1/audio-analysis/2fpEZdFnPsNnEvv5g4dXOM,0.501,191392,0.87,2fpEZdFnPsNnEvv5g4dXOM,0.152,6,0.104,-2.923,0,0.249,0,158.104,4,https://api.spotify.com/v1/tracks/2fpEZdFnPsNnEvv5g4dXOM,audio_features,spotify:track:2fpEZdFnPsNnEvv5g4dXOM,0.222
0.975,https://api.spotify.com/v1/audio-analysis/4gBWlKB90ARBOyjbhcQRin,0.305,127198,0.0613,4gBWlKB90ARBOyjbhcQRin,0.676,2,0.107,-18.093,1,0.0315,0,73.203,4,https://api.spotify.com/v1/tracks/4gBWlKB90ARBOyjbhcQRin,audio_features,spotify:track:4gBWlKB90ARBOyjbhcQRin,0.119
0.135,https://api.spotify.com/v1/audio-analysis/1KZrUPMciRaJNDRtTVgokL,0.561,261531,0.473,1KZrUPMciRaJNDRtTVgokL,0.536,5,0.139,-9.797,1,0.0368,1,177.113,4,https://api.spotify.com/v1/tracks/1KZrUPMciRaJNDRtTVgokL,audio_features,spotify:track:1KZrUPMciRaJNDRtTVgokL,0.171
0.0137,https://api.spotify.com/v1/audio-analysis/6xCMQbNfJc12vM4H25K1CV,0.554,168750,0.486,6xCMQbNfJc12vM4H25K1CV,1.01e-05,0,0.624,-8.016,1,0.0352,0,127.943,4,https://api.spotify.com/v1/tracks/6xCMQbNfJc12vM4H25K1CV,audio_features,spotify:track:6xCMQbNfJc12vM4H25K1CV,0.148
0.0474,https://api.spotify.com/v1/audio-analysis/37CNaHTyFbInnWWxpyHQaS,0.559,231724,0.731,37CNaHTyFbInnWWxpyHQaS,5.99e-06,1,0.147,-7.214,0,0.0553,0,174.16,4,https://api.spotify.com/v1/tracks/37CNaHTyFbInnWWxpyHQaS,audio_features,spotify:track:37CNaHTyFbInnWWxpyHQaS,0.443
0.0138,https://api.spotify.com/v1/audio-analysis/7lQjK3ytxL2rxbpF0icje6,0.466,213384,0.73,7lQjK3ytxL2rxbpF0icje6,0.0121,7,0.112,-4.597,1,0.188,0,146.518,4,https://api.spotify.com/v1/tracks/7lQjK3ytxL2rxbpF0icje6,audio_features,spotify:track:7lQjK3ytxL2rxbpF0icje6,0.0719
0.19,https://api.spotify.com/v1/audio-analysis/39U9ZfboQ199jaX1ZRDU29,0.555,243000,0.457,39U9ZfboQ199jaX1ZRDU29,0.135,7,0.164,-11.527,1,0.0962,0,80.007,4,https://api.spotify.com/v1/tracks/39U9ZfboQ199jaX1ZRDU29,audio_features,spotify:track:39U9ZfboQ199jaX1ZRDU29,0.0711
0.206,https://api.spotify.com/v1/audio-analysis/6ghGfGpipODLLDyzcolTGW,0.64,224878,0.894,6ghGfGpipODLLDyzcolTGW,4.21e-05,11,0.141,-5.117,1,0.0982,1,123.018,4,https://api.spotify.com/v1/tracks/6ghGfGpipODLLDyzcolTGW,audio_features,spotify:track:6ghGfGpipODLLDyzcolTGW,0.355
0.263,https://api.spotify.com/v1/audio-analysis/3VAMdbMUeuEkLiBDB22UFi,0.611,217707,0.683,3VAMdbMUeuEkLiBDB22UFi,2.02e-05,7,0.362,-7.308,0,0.0579,0,105.161,4,https://api.spotify.com/v1/tracks/3VAMdbMUeuEkLiBDB22UFi,audio_features,spotify:track:3VAMdbMUeuEkLiBDB22UFi,0.5
0.000121,https://api.spotify.com/v1/audio-analysis/0AanF5eMadDQeunt89Iug1,0.564,381481,0.83,0AanF5eMadDQeunt89Iug1,0.0295,2,0.0519,-5.671,0,0.0528,0,126.024,4,https://api.spotify.com/v1/tracks/0AanF5eMadDQeunt89Iug1,audio_features,spotify:track:0AanF5eMadDQeunt89Iug1,0.259
0.19,https://api.spotify.com/v1/audio-analysis/0n0StAoAUzh81jM3wo0XZw,0.549,214557,0.541,0n0StAoAUzh81jM3wo0XZw,0.101,6,0.103,-6.73,0,0.0346,0,125.049,4,https://api.spotify.com/v1/tracks/0n0StAoAUzh81jM3wo0XZw,audio_features,spotify:track:0n0StAoAUzh81jM3wo0XZw,0.158
0.564,https://api.spotify.com/v1/audio-analysis/2UAUITgVFXb27TV58EWE6L,0.698,201081,0.747,2UAUITgVFXb27TV58EWE6L,0.00051,6,0.0804,-9.168,1,0.157,0,110.961,4,https://api.spotify.com/v1/tracks/2UAUITgVFXb27TV58EWE6L,audio_features,spotify:track:2UAUITgVFXb27TV58EWE6L,0.451
0.666,https://api.spotify.com/v1/audio-analysis/4xtg2hJp6C1zQQ6QsG3yjO,0.594,189096,0.641,4xtg2hJp6C1zQQ6QsG3yjO,0.00406,9,0.0998,-7.415,1,0.217,0,94.038,4,https://api.spotify.com/v1/tracks/4xtg2hJp6C1zQQ6QsG3yjO,audio_features,spotify:track:4xtg2hJp6C1zQQ6QsG3yjO,0.327
0.178,https://api.spotify.com/v1/audio-analysis/6vWk151OrbHfKe4D6Z6tdV,0.376,242012,0.723,6vWk151OrbHfKe4D6Z6tdV,0.0,7,0.0815,-2.951,1,0.046,1,84.146,4,https://api.spotify.com/v1/tracks/6vWk151OrbHfKe4D6Z6tdV,audio_features,spotify:track:6vWk151OrbHfKe4D6Z6tdV,0.177
0.621,https://api.spotify.com/v1/audio-analysis/4w6UZgueNSwlXDOTAf5niv,0.544,256404,0.3,4w6UZgueNSwlXDOTAf5niv,0.00996,11,0.178,-8.899,0,0.0372,0,61.649,4,https://api.spotify.com/v1/tracks/4w6UZgueNSwlXDOTAf5niv,audio_features,spotify:track:4w6UZgueNSwlXDOTAf5niv,0.0842
0.0847,https://api.spotify.com/v1/audio-analysis/60NQJdeGxNA8Ndj8e70Ogl,0.758,192983,0.652,60NQJdeGxNA8Ndj8e70Ogl,0.0,9,0.187,-8.03,0,0.0805,0,115.953,4,https://api.spotify.com/v1/tracks/60NQJdeGxNA8Ndj8e70Ogl,audio_features,spotify:track:60NQJdeGxNA8Ndj8e70Ogl,0.261
0.219,https://api.spotify.com/v1/audio-analysis/5pykC1wqYiGGbI6G3IIzOe,0.655,229714,0.663,5pykC1wqYiGGbI6G3IIzOe,0.00351,0,0.173,-6.068,1,0.0479,0,139.958,4,https://api.spotify.com/v1/tracks/5pykC1wqYiGGbI6G3IIzOe,audio_features,spotify:track:5pykC1wqYiGGbI6G3IIzOe,0.322
0.612,https://api.spotify.com/v1/audio-analysis/4M07zfzX9JnsiEvnFh6NDA,0.537,147801,0.242,4M07zfzX9JnsiEvnFh6NDA,0.751,8,0.0987,-13.054,0,0.0414,0,130.152,4,https://api.spotify.com/v1/tracks/4M07zfzX9JnsiEvnFh6NDA,audio_features,spotify:track:4M07zfzX9JnsiEvnFh6NDA,0.038
0.309,https://api.spotify.com/v1/audio-analysis/2I7zeM6eCWD319sok4Imev,0.264,262000,0.418,2I7zeM6eCWD319sok4Imev,0.00197,5,0.0943,-7.184,1,0.036,0,109.246,4,https://api.spotify.com/v1/tracks/2I7zeM6eCWD319sok4Imev,audio_features,spotify:track:2I7zeM6eCWD319sok4Imev,0.0377
0.0752,https://api.spotify.com/v1/audio-analysis/7v5dDq6aSvs26reJmE8fbh,0.602,174492,0.591,7v5dDq6aSvs26reJmE8fbh,0.000876,10,0.133,-7.668,0,0.034,0,128.014,4,https://api.spotify.com/v1/tracks/7v5dDq6aSvs26reJmE8fbh,audio_features,spotify:track:7v5dDq6aSvs26reJmE8fbh,0.264
0.0114,https://api.spotify.com/v1/audio-analysis/29LTsmueR9MmCAYDwsVPH4,0.473,296012,0.525,29LTsmueR9MmCAYDwsVPH4,0.00245,6,0.11,-6.643,1,0.0376,0,74.961,4,https://api.spotify.com/v1/tracks/29LTsmueR9MmCAYDwsVPH4,audio_features,spotify:track:29LTsmueR9MmCAYDwsVPH4,0.167
0.245,https://api.spotify.com/v1/audio-analysis/3oI96b34wgwk8BG695gYSj,0.641,211947,0.51,3oI96b34wgwk8BG695gYSj,3.72e-05,11,0.394,-6.669,0,0.036,0,109.016,4,https://api.spotify.com/v1/tracks/3oI96b34wgwk8BG695gYSj,audio_features,spotify:track:3oI96b34wgwk8BG695gYSj,0.317
0.785,https://api.spotify.com/v1/audio-analysis/2docvXwmea0pDCPv7cDe9s,0.607,215107,0.55,2docvXwmea0pDCPv7cDe9s,0.0,3,0.101,-6.278,0,0.0435,0,124.861,4,https://api.spotify.com/v1/tracks/2docvXwmea0pDCPv7cDe9s,audio_features,spotify:track:2docvXwmea0pDCPv7cDe9s,0.08
0.0726,https://api.spotify.com/v1/audio-analysis/3KLw9poMK41dDWMEOzLdv9,0.743,240027,0.77,3KLw9poMK41dDWMEOzLdv9,9.33e-05,9,0.158,-5.354,0,0.111,0,100.015,4,https://api.spotify.com/v1/tracks/3KLw9poMK41dDWMEOzLdv9,audio_features,spotify:track:3KLw9poMK41dDWMEOzLdv9,0.812
0.756,https://api.spotify.com/v1/audio-analysis/35h7gIhwhxGyJx3PKb1tyt,0.659,223142,0.355,35h7gIhwhxGyJx3PKb1tyt,0.000586,9,0.104,-8.849,1,0.0302,0,135.864,4,https://api.spotify.com/v1/tracks/35h7gIhwhxGyJx3PKb1tyt,audio_features,spotify:track:35h7gIhwhxGyJx3PKb1tyt,0.383
0.0508,https://api.spotify.com/v1/audio-analysis/7Ewumzq8MHlC6OwNhBybGl,0.619,202887,0.733,7Ewumzq8MHlC6OwNhBybGl,0.0,6,0.215,-6.699,1,0.138,0,97.023,4,https://api.spotify.com/v1/tracks/7Ewumzq8MHlC6OwNhBybGl,audio_features,spotify:track:7Ewumzq8MHlC6OwNhBybGl,0.481
0.143,https://api.spotify.com/v1/audio-analysis/4vEoc44jNQrxdwKkL5c0Fi,0.486,244888,0.742,4vEoc44jNQrxdwKkL5c0Fi,0.00137,7,0.506,-6.502,1,0.0839,0,178.029,4,https://api.spotify.com/v1/tracks/4vEoc44jNQrxdwKkL5c0Fi,audio_features,spotify:track:4vEoc44jNQrxdwKkL5c0Fi,0.535
0.0509,https://api.spotify.com/v1/audio-analysis/4fItvUtgNQIEzapdap8htb,0.604,177030,0.493,4fItvUtgNQIEzapdap8htb,2.32e-05,5,0.166,-10.227,0,0.037,0,104.045,4,https://api.spotify.com/v1/tracks/4fItvUtgNQIEzapdap8htb,audio_features,spotify:track:4fItvUtgNQIEzapdap8htb,0.144
0.107,https://api.spotify.com/v1/audio-analysis/3PKxAtm2hDlfIxc7S3eiao,0.549,184639,0.729,3PKxAtm2hDlfIxc7S3eiao,0.000507,9,0.0871,-6.5,0,0.0462,0,145.086,4,https://api.spotify.com/v1/tracks/3PKxAtm2hDlfIxc7S3eiao,audio_features,spotify:track:3PKxAtm2hDlfIxc7S3eiao,0.248
0.0204,https://api.spotify.com/v1/audio-analysis/1KBCcw1stXtO27OtBDmjPG,0.849,180000,0.871,1KBCcw1stXtO27OtBDmjPG,0.856,1,0.383,-6.455,1,0.0851,0,89.036,4,https://api.spotify.com/v1/tracks/1KBCcw1stXtO27OtBDmjPG,audio_features,spotify:track:1KBCcw1stXtO27OtBDmjPG,0.118
0.032,https://api.spotify.com/v1/audio-analysis/6jsFnn87HJL1GJVIMIlWsE,0.487,218500,0.567,6jsFnn87HJL1GJVIMIlWsE,8.23e-05,8,0.115,-6.217,1,0.0381,0,119.639,4,https://api.spotify.com/v1/tracks/6jsFnn87HJL1GJVIMIlWsE,audio_features,spotify:track:6jsFnn87HJL1GJVIMIlWsE,0.0868
0.0315,https://api.spotify.com/v1/audio-analysis/6wkeyozFXZ6JVliZSBGMwK,0.41,306054,0.529,6wkeyozFXZ6JVliZSBGMwK,0.311,6,0.112,-7.496,1,0.0307,0,99.986,4,https://api.spotify.com/v1/tracks/6wkeyozFXZ6JVliZSBGMwK,audio_features,spotify:track:6wkeyozFXZ6JVliZSBGMwK,0.103
0.676,https://api.spotify.com/v1/audio-analysis/0dcuGoAIPAT7OrP5CGSVBA,0.724,192628,0.304,0dcuGoAIPAT7OrP5CGSVBA,0.0,10,0.104,-11.462,0,0.23,0,153.906,3,https://api.spotify.com/v1/tracks/0dcuGoAIPAT7OrP5CGSVBA,audio_features,spotify:track:0dcuGoAIPAT7OrP5CGSVBA,0.302
0.0119,https://api.spotify.com/v1/audio-analysis/4bQdmkolFiJxZWakolLhW7,0.471,301500,0.851,4bQdmkolFiJxZWakolLhW7,0.00231,4,0.128,-4.621,1,0.244,0,160.017,4,https://api.spotify.com/v1/tracks/4bQdmkolFiJxZWakolLhW7,audio_features,spotify:track:4bQdmkolFiJxZWakolLhW7,0.21
0.621,https://api.spotify.com/v1/audio-analysis/7utgBjIVKmKrpxVUmSlgmd,0.643,203103,0.612,7utgBjIVKmKrpxVUmSlgmd,0.338,8,0.109,-8.493,1,0.0665,0,173.959,4,https://api.spotify.com/v1/tracks/7utgBjIVKmKrpxVUmSlgmd,audio_features,spotify:track:7utgBjIVKmKrpxVUmSlgmd,0.845
0.00435,https://api.spotify.com/v1/audio-analysis/1WdhMGAc2q5gp2j049BZJy,0.434,246678,0.788,1WdhMGAc2q5gp2j049BZJy,0.0,1,0.561,-5.682,0,0.0696,0,139.89,4,https://api.spotify.com/v1/tracks/1WdhMGAc2q5gp2j049BZJy,audio_features,spotify:track:1WdhMGAc2q5gp2j049BZJy,0.291
0.296,https://api.spotify.com/v1/audio-analysis/3JbyoXyJvsfAPx87INISmp,0.824,127138,0.301,3JbyoXyJvsfAPx87INISmp,0.0131,10,0.0752,-13.547,1,0.132,0,75.008,4,https://api.spotify.com/v1/tracks/3JbyoXyJvsfAPx87INISmp,audio_features,spotify:track:3JbyoXyJvsfAPx87INISmp,0.315
0.0263,https://api.spotify.com/v1/audio-analysis/4RJ4EnyIwcq2tzin5QrDRr,0.628,225626,0.896,4RJ4EnyIwcq2tzin5QrDRr,0.136,11,0.113,-6.006,0,0.0539,0,94.991,4,https://api.spotify.com/v1/tracks/4RJ4EnyIwcq2tzin5QrDRr,audio_features,spotify:track:4RJ4EnyIwcq2tzin5QrDRr,0.0683
0.0291,https://api.spotify.com/v1/audio-analysis/2wHiVo77nXZiQWXFFn05YQ,0.449,168000,0.715,2wHiVo77nXZiQWXFFn05YQ,0.0,5,0.641,-5.087,1,0.1,0,180.4,4,https://api.spotify.com/v1/tracks/2wHiVo77nXZiQWXFFn05YQ,audio_features,spotify:track:2wHiVo77nXZiQWXFFn05YQ,0.157
0.125,https://api.spotify.com/v1/audio-analysis/1aJ1xeEQ1ivKGnTeuYolJk,0.71,173925,0.563,1aJ1xeEQ1ivKGnTeuYolJk,0.0,7,0.196,-8.004,1,0.0403,0,101.931,4,https://api.spotify.com/v1/tracks/1aJ1xeEQ1ivKGnTeuYolJk,audio_features,spotify:track:1aJ1xeEQ1ivKGnTeuYolJk,0.443
0.0523,https://api.spotify.com/v1/audio-analysis/4yG8QWydvrqh2oPout5GzT,0.747,238049,0.502,4yG8QWydvrqh2oPout5GzT,0.000454,7,0.0968,-10.27,0,0.0333,0,122.949,4,https://api.spotify.com/v1/tracks/4yG8QWydvrqh2oPout5GzT,audio_features,spotify:track:4yG8QWydvrqh2oPout5GzT,0.42
0.44,https://api.spotify.com/v1/audio-analysis/3t9W7thGo0lrBP3y16DHXp,0.603,265973,0.285,3t9W7thGo0lrBP3y16DHXp,0.53,0,0.126,-13.806,1,0.157,0,120.653,4,https://api.spotify.com/v1/tracks/3t9W7thGo0lrBP3y16DHXp,audio_features,spotify:track:3t9W7thGo0lrBP3y16DHXp,0.12
0.476,https://api.spotify.com/v1/audio-analysis/4A5fmyBwYoQYDCbrngkbdI,0.622,251500,0.69,4A5fmyBwYoQYDCbrngkbdI,0.00463,3,0.123,-6.589,1,0.132,0,123.04,4,https://api.spotify.com/v1/tracks/4A5fmyBwYoQYDCbrngkbdI,audio_features,spotify:track:4A5fmyBwYoQYDCbrngkbdI,0.219
0.534,https://api.spotify.com/v1/audio-analysis/1OBSf7qqwIKOs4vLKhj0Sj,0.699,255497,0.43,1OBSf7qqwIKOs4vLKhj0Sj,3.67e-05,5,0.0544,-6.495,0,0.0265,0,93.034,4,https://api.spotify.com/v1/tracks/1OBSf7qqwIKOs4vLKhj0Sj,audio_features,spotify:track:1OBSf7qqwIKOs4vLKhj0Sj,0.097
0.495,https://api.spotify.com/v1/audio-analysis/7drLhxwt6idqexeSk4Zuf4,0.625,222787,0.476,7drLhxwt6idqexeSk4Zuf4,0.0,0,0.513,-8.099,1,0.04,0,63.0,4,https://api.spotify.com/v1/tracks/7drLhxwt6idqexeSk4Zuf4,audio_features,spotify:track:7drLhxwt6idqexeSk4Zuf4,0.544
0.144,https://api.spotify.com/v1/audio-analysis/2U44ak23Th8wCw8NyJ9DiW,0.55,206960,0.638,2U44ak23Th8wCw8NyJ9DiW,0.0,0,0.0966,-11.004,0,0.0496,0,91.032,4,https://api.spotify.com/v1/tracks/2U44ak23Th8wCw8NyJ9DiW,audio_features,spotify:track:2U44ak23Th8wCw8NyJ9DiW,0.642
0.00675,https://api.spotify.com/v1/audio-analysis/66WHYTUJK4MdxiOz1Xu7NY,0.561,201712,0.544,66WHYTUJK4MdxiOz1Xu7NY,0.0,7,0.105,-7.927,0,0.0919,0,140.056,4,https://api.spotify.com/v1/tracks/66WHYTUJK4MdxiOz1Xu7NY,audio_features,spotify:track:66WHYTUJK4MdxiOz1Xu7NY,0.149
0.102,https://api.spotify.com/v1/audio-analysis/3Lx7sPr1k7DFEzNimowtWT,0.568,197673,0.684,3Lx7sPr1k7DFEzNimowtWT,0.00137,1,0.0673,-6.086,0,0.0817,0,189.928,4,https://api.spotify.com/v1/tracks/3Lx7sPr1k7DFEzNimowtWT,audio_features,spotify:track:3Lx7sPr1k7DFEzNimowtWT,0.346
0.13,https://api.spotify.com/v1/audio-analysis/1bEFgfvKJbhM6AU4qjCijg,0.549,214728,0.656,1bEFgfvKJbhM6AU4qjCijg,0.0996,8,0.279,-7.599,0,0.0894,0,171.007,4,https://api.spotify.com/v1/tracks/1bEFgfvKJbhM6AU4qjCijg,audio_features,spotify:track:1bEFgfvKJbhM6AU4qjCijg,0.259
0.581,https://api.spotify.com/v1/audio-analysis/69nrw9RiUIXRfYcCIuAqRe,0.586,192781,0.48,69nrw9RiUIXRfYcCIuAqRe,0.000713,6,0.11,-9.207,1,0.0509,0,100.035,4,https://api.spotify.com/v1/tracks/69nrw9RiUIXRfYcCIuAqRe,audio_features,spotify:track:69nrw9RiUIXRfYcCIuAqRe,0.0756
0.139,https://api.spotify.com/v1/audio-analysis/0Cm1rvlyvD4bC0fuiCUMtx,0.643,211238,0.716,0Cm1rvlyvD4bC0fuiCUMtx,1.81e-06,0,0.111,-4.657,0,0.356,0,80.927,4,https://api.spotify.com/v1/tracks/0Cm1rvlyvD4bC0fuiCUMtx,audio_features,spotify:track:0Cm1rvlyvD4bC0fuiCUMtx,0.535
0.00307,https://api.spotify.com/v1/audio-analysis/18x54tOCXZthCTQvWenba3,0.746,177587,0.835,18x54tOCXZthCTQvWenba3,0.561,1,0.0477,-4.127,1,0.0581,0,105.008,4,https://api.spotify.com/v1/tracks/18x54tOCXZthCTQvWenba3,audio_features,spotify:track:18x54tOCXZthCTQvWenba3,0.919
0.49,https://api.spotify.com/v1/audio-analysis/0B9C5ocDvBjEAaJyBtHJ7F,0.642,210000,0.419,0B9C5ocDvBjEAaJyBtHJ7F,0.0,6,0.344,-9.204,1,0.164,0,120.288,4,https://api.spotify.com/v1/tracks/0B9C5ocDvBjEAaJyBtHJ7F,audio_features,spotify:track:0B9C5ocDvBjEAaJyBtHJ7F,0.477
0.0595,https://api.spotify.com/v1/audio-analysis/6zIFJVtDdLt7B7SSqGFyw2,0.669,161217,0.62,6zIFJVtDdLt7B7SSqGFyw2,0.0,2,0.109,-7.489,0,0.101,0,115.029,4,https://api.spotify.com/v1/tracks/6zIFJVtDdLt7B7SSqGFyw2,audio_features,spotify:track:6zIFJVtDdLt7B7SSqGFyw2,0.382
0.148,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,0.671,237720,0.673,1SOClUWhOi8vHZYMz3GluK,5.29e-05,11,0.304,-6.941,0,0.0444,0,121.963,4,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,audio_features,spotify:track:1SOClUWhOi8vHZYMz3GluK,0.5
0.0229,https://api.spotify.com/v1/audio-analysis/3x4MHnp6PrYH9m86EcDy03,0.488,143183,0.86,3x4MHnp6PrYH9m86EcDy03,0.175,9,0.0713,-5.42,1,0.0528,0,191.912,4,https://api.spotify.com/v1/tracks/3x4MHnp6PrYH9m86EcDy03,audio_features,spotify:track:3x4MHnp6PrYH9m86EcDy03,0.665
0.227,https://api.spotify.com/v1/audio-analysis/4JU4oMSWyzHCiszqtsQptt,0.804,196640,0.522,4JU4oMSWyzHCiszqtsQptt,0.000171,9,0.077,-7.319,0,0.0485,0,134.168,4,https://api.spotify.com/v1/tracks/4JU4oMSWyzHCiszqtsQptt,audio_features,spotify:track:4JU4oMSWyzHCiszqtsQptt,0.252
0.0213,https://api.spotify.com/v1/audio-analysis/0EN1Ws77lFPkluxnoQPbGY,0.664,237692,0.717,0EN1Ws77lFPkluxnoQPbGY,2.38e-05,0,0.102,-4.597,0,0.0322,0,103.992,4,https://api.spotify.com/v1/tracks/0EN1Ws77lFPkluxnoQPbGY,audio_features,spotify:track:0EN1Ws77lFPkluxnoQPbGY,0.2
0.123,https://api.spotify.com/v1/audio-analysis/1YUEbach5qkjyJCWzadxe9,0.765,184146,0.571,1YUEbach5qkjyJCWzadxe9,0.00665,0,0.123,-6.641,0,0.0504,0,99.973,4,https://api.spotify.com/v1/tracks/1YUEbach5qkjyJCWzadxe9,audio_features,spotify:track:1YUEbach5qkjyJCWzadxe9,0.23
0.0342,https://api.spotify.com/v1/audio-analysis/1r5zaKfwOz92HaXXLExw7u,0.872,254545,0.384,1r5zaKfwOz92HaXXLExw7u,0.852,10,0.112,-7.517,0,0.0623,0,132.027,4,https://api.spotify.com/v1/tracks/1r5zaKfwOz92HaXXLExw7u,audio_features,spotify:track:1r5zaKfwOz92HaXXLExw7u,0.483
0.143,https://api.spotify.com/v1/audio-analysis/6NoOjzfPIcthjuwmmVllQt,0.38,185763,0.433,6NoOjzfPIcthjuwmmVllQt,3.8e-05,6,0.336,-7.715,1,0.0378,0,144.113,4,https://api.spotify.com/v1/tracks/6NoOjzfPIcthjuwmmVllQt,audio_features,spotify:track:6NoOjzfPIcthjuwmmVllQt,0.152
0.469,https://api.spotify.com/v1/audio-analysis/4IGrxOQHTpPPxAUcTtLYkj,0.341,238256,0.565,4IGrxOQHTpPPxAUcTtLYkj,1.88e-06,9,0.381,-7.362,0,0.0597,0,105.146,4,https://api.spotify.com/v1/tracks/4IGrxOQHTpPPxAUcTtLYkj,audio_features,spotify:track:4IGrxOQHTpPPxAUcTtLYkj,0.106
0.0724,https://api.spotify.com/v1/audio-analysis/5SD3nF4GLH4UTtt0OGWatS,0.743,222240,0.708,5SD3nF4GLH4UTtt0OGWatS,3.99e-06,10,0.342,-4.032,0,0.0571,1,107.95,4,https://api.spotify.com/v1/tracks/5SD3nF4GLH4UTtt0OGWatS,audio_features,spotify:track:5SD3nF4GLH4UTtt0OGWatS,0.683
0.0033,https://api.spotify.com/v1/audio-analysis/7wGuV0Xxj0UnE3eA2xpYVS,0.0615,174720,0.587,7wGuV0Xxj0UnE3eA2xpYVS,0.775,0,0.108,-6.888,1,0.0376,0,61.442,3,https://api.spotify.com/v1/tracks/7wGuV0Xxj0UnE3eA2xpYVS,audio_features,spotify:track:7wGuV0Xxj0UnE3eA2xpYVS,0.105
0.828,https://api.spotify.com/v1/audio-analysis/1ED0e0tRJLYfqgY5kA7j6G,0.485,230231,0.658,1ED0e0tRJLYfqgY5kA7j6G,0.203,0,0.0959,-9.025,1,0.0366,0,110.0,4,https://api.spotify.com/v1/tracks/1ED0e0tRJLYfqgY5kA7j6G,audio_features,spotify:track:1ED0e0tRJLYfqgY5kA7j6G,0.147
0.0556,https://api.spotify.com/v1/audio-analysis/4SFlRZUoG6CGn6HNSeLCad,0.477,248231,0.585,4SFlRZUoG6CGn6HNSeLCad,0.0,3,0.109,-7.682,0,0.176,0,139.904,4,https://api.spotify.com/v1/tracks/4SFlRZUoG6CGn6HNSeLCad,audio_features,spotify:track:4SFlRZUoG6CGn6HNSeLCad,0.169
0.91,https://api.spotify.com/v1/audio-analysis/4Zgo9uf4jURl7tjCBmUjy2,0.563,197107,0.281,4Zgo9uf4jURl7tjCBmUjy2,2.44e-05,11,0.243,-11.991,1,0.0643,0,135.305,3,https://api.spotify.com/v1/tracks/4Zgo9uf4jURl7tjCBmUjy2,audio_features,spotify:track:4Zgo9uf4jURl7tjCBmUjy2,0.364
0.00874,https://api.spotify.com/v1/audio-analysis/4YLWjLgc9vVVoLnzvKeD7h,0.656,203773,0.847,4YLWjLgc9vVVoLnzvKeD7h,6.67e-05,1,0.103,-5.735,1,0.0599,0,128.011,4,https://api.spotify.com/v1/tracks/4YLWjLgc9vVVoLnzvKeD7h,audio_features,spotify:track:4YLWjLgc9vVVoLnzvKeD7h,0.296
0.982,https://api.spotify.com/v1/audio-analysis/2rJBd6NG2oNe85H3RKYsJk,0.414,251280,0.0704,2rJBd6NG2oNe85H3RKYsJk,0.915,1,0.0926,-30.875,1,0.0322,0,110.724,4,https://api.spotify.com/v1/tracks/2rJBd6NG2oNe85H3RKYsJk,audio_features,spotify:track:2rJBd6NG2oNe85H3RKYsJk,0.162
