acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
0.00304,https://api.spotify.com/v1/audio-analysis/5Ou1XCyt2XD72ginDwg5FR,0.744,199306,0.81,5Ou1XCyt2XD72ginDwg5FR,0.0,9,0.0994,-4.292,1,0.0612,1,122.016,4,https://api.spotify.com/v1/tracks/5Ou1XCyt2XD72ginDwg5FR,audio_features,spotify:track:5Ou1XCyt2XD72ginDwg5FR,0.388
0.694,https://api.spotify.com/v1/audio-analysis/5JP1cMCDxX4k2gwfSgt8Lf,0.725,193133,0.687,5JP1cMCDxX4k2gwfSgt8Lf,0.000369,3,0.231,-6.465,1,0.0596,1,96.005,4,https://api.spotify.com/v1/tracks/5JP1cMCDxX4k2gwfSgt8Lf,audio_features,spotify:track:5JP1cMCDxX4k2gwfSgt8Lf,0.77
0.00502,https://api.spotify.com/v1/audio-analysis/3n9Roz49akxftZl1kJv2tK,0.429,196933,0.725,3n9Roz49akxftZl1kJv2tK,1.54e-05,2,0.266,-6.156,1,0.0371,1,82.925,4,https://api.spotify.com/v1/tracks/3n9Roz49akxftZl1kJv2tK,audio_features,spotify:track:3n9Roz49akxftZl1kJv2tK,0.159
0.7,https://api.spotify.com/v1/audio-analysis/6awVUzfrZ1sCUQU9M1jsG2,0.61,191331,0.758,6awVUzfrZ1sCUQU9M1jsG2,2.31e-06,9,0.1,-5.387,1,0.0688,1,92.088,4,https://api.spotify.com/v1/tracks/6awVUzfrZ1sCUQU9M1jsG2,audio_features,spotify:track:6awVUzfrZ1sCUQU9M1jsG2,0.43
0.00284,https://api.spotify.com/v1/audio-analysis/6FxlUqYaDJYVbkkfqCyNeu,0.424,202213,0.931,6FxlUqYaDJYVbkkfqCyNeu,0.0,3,0.13,-3.958,1,0.0487,1,169.026,4,https://api.spotify.com/v1/tracks/6FxlUqYaDJYVbkkfqCyNeu,audio_features,spotify:track:6FxlUqYaDJYVbkkfqCyNeu,0.75
0.00585,https://api.spotify.com/v1/audio-analysis/5GhYfK0jevTEtXOaqCKCxw,0.551,240453,0.865,5GhYfK0jevTEtXOaqCKCxw,0.0,9,0.14,-5.005,1,0.0399,1,112.486,4,https://api.spotify.com/v1/tracks/5GhYfK0jevTEtXOaqCKCxw,audio_features,spotify:track:5GhYfK0jevTEtXOaqCKCxw,0.244
0.0631,https://api.spotify.com/v1/audio-analysis/5eUFEXgV5Sb2ohKDLYZPod,0.567,172733,0.97,5eUFEXgV5Sb2ohKDLYZPod,0.0,1,0.277,-5.304,1,0.0543,1,102.022,4,https://api.spotify.com/v1/tracks/5eUFEXgV5Sb2ohKDLYZPod,audio_features,spotify:track:5eUFEXgV5Sb2ohKDLYZPod,0.78
0.672,https://api.spotify.com/v1/audio-analysis/0QkkjAMR31mR08oJCf5ZWb,0.573,241006,0.664,0QkkjAMR31mR08oJCf5ZWb,0.0203,2,0.115,-7.561,1,0.0465,1,95.003,4,https://api.spotify.com/v1/tracks/0QkkjAMR31mR08oJCf5ZWb,audio_features,spotify:track:0QkkjAMR31mR08oJCf5ZWb,0.156
0.0617,https://api.spotify.com/v1/audio-analysis/5m1NC5p6ZsxgpQU7M1pHmT,0.55,196904,0.704,5m1NC5p6ZsxgpQU7M1pHmT,0.0,8,0.152,-6.426,1,0.0592,1,128.049,4,https://api.spotify.com/v1/tracks/5m1NC5p6ZsxgpQU7M1pHmT,audio_features,spotify:track:5m1NC5p6ZsxgpQU7M1pHmT,0.226
0.0434,https://api.spotify.com/v1/audio-analysis/3xQjivjUZ4KnUslduTEYKC,0.446,221133,0.793,3xQjivjUZ4KnUslduTEYKC,4.14e-05,5,0.159,-3.912,0,0.0556,1,127.799,4,https://api.spotify.com/v1/tracks/3xQjivjUZ4KnUslduTEYKC,audio_features,spotify:track:3xQjivjUZ4KnUslduTEYKC,0.313
0.00685,https://api.spotify.com/v1/audio-analysis/3lO38SiB2WAQRqTAHN7WTC,0.406,256500,0.949,3lO38SiB2WAQRqTAHN7WTC,5.2e-06,8,0.0805,-4.488,0,0.114,1,160.007,4,https://api.spotify.com/v1/tracks/3lO38SiB2WAQRqTAHN7WTC,audio_features,spotify:track:3lO38SiB2WAQRqTAHN7WTC,0.457
0.0119,https://api.spotify.com/v1/audio-analysis/1QqVXJhaHXpWHrnaEvTzi1,0.612,283680,0.665,1QqVXJhaHXpWHrnaEvTzi1,0.0,11,0.0928,-4.519,0,0.0292,1,99.989,4,https://api.spotify.com/v1/tracks/1QqVXJhaHXpWHrnaEvTzi1,audio_features,spotify:track:1QqVXJhaHXpWHrnaEvTzi1,0.384
0.92,https://api.spotify.com/v1/audio-analysis/4oeRfmp9XpKWym6YD1WvBP,0.697,148707,0.298,4oeRfmp9XpKWym6YD1WvBP,0.0,0,0.0874,-7.635,1,0.0551,1,134.216,4,https://api.spotify.com/v1/tracks/4oeRfmp9XpKWym6YD1WvBP,audio_features,spotify:track:4oeRfmp9XpKWym6YD1WvBP,0.509
0.00592,https://api.spotify.com/v1/audio-analysis/6WQhN9NfH86UwxnLjBugYv,0.616,195278,0.975,6WQhN9NfH86UwxnLjBugYv,1.75e-05,7,0.862,-2.778,1,0.442,1,127.981,4,https://api.spotify.com/v1/tracks/6WQhN9NfH86UwxnLjBugYv,audio_features,spotify:track:6WQhN9NfH86UwxnLjBugYv,0.427
0.00243,https://api.spotify.com/v1/audio-analysis/30IGeXBoaRf63sfgdvzdJg,0.629,216778,0.948,30IGeXBoaRf63sfgdvzdJg,0.419,11,0.0509,-1.797,0,0.0343,1,110.005,4,https://api.spotify.com/v1/tracks/30IGeXBoaRf63sfgdvzdJg,audio_features,spotify:track:30IGeXBoaRf63sfgdvzdJg,0.581
0.133,https://api.spotify.com/v1/audio-analysis/2M4LQorC36M3p6jjaX6OwF,0.6,237394,0.853,2M4LQorC36M3p6jjaX6OwF,0.797,0,0.0622,-1.887,1,0.111,1,206.229,4,https://api.spotify.com/v1/tracks/2M4LQorC36M3p6jjaX6OwF,audio_features,spotify:track:2M4LQorC36M3p6jjaX6OwF,0.835
0.115,https://api.spotify.com/v1/audio-analysis/7H8fBamGUheu0DSpp3pj03,0.243,258973,0.313,7H8fBamGUheu0DSpp3pj03,0.237,3,0.593,-12.069,1,0.0285,1,92.975,3,https://api.spotify.com/v1/tracks/7H8fBamGUheu0DSpp3pj03,audio_features,spotify:track:7H8fBamGUheu0DSpp3pj03,0.22
0.425,https://api.spotify.com/v1/audio-analysis/3c46qcs5uKEN6t80DzcFok,0.567,271700,0.531,3c46qcs5uKEN6t80DzcFok,0.0,0,0.111,-8.113,1,0.354,1,176.093,4,https://api.spotify.com/v1/tracks/3c46qcs5uKEN6t80DzcFok,audio_features,spotify:track:3c46qcs5uKEN6t80DzcFok,0.376
0.0339,https://api.spotify.com/v1/audio-analysis/6BAnxKyld909yo6Pk1DO3r,0.844,226308,0.864,6BAnxKyld909yo6Pk1DO3r,0.216,7,0.386,-4.483,0,0.0348,1,104.997,4,https://api.spotify.com/v1/tracks/6BAnxKyld909yo6Pk1DO3r,audio_features,spotify:track:6BAnxKyld909yo6Pk1DO3r,0.796
0.0186,https://api.spotify.com/v1/audio-analysis/3zkWCteF82vJwv0hRLba76,0.751,206880,0.744,3zkWCteF82vJwv0hRLba76,0.0,10,0.0447,-6.604,0,0.0671,1,149.961,4,https://api.spotify.com/v1/tracks/3zkWCteF82vJwv0hRLba76,audio_features,spotify:track:3zkWCteF82vJwv0hRLba76,0.77
0.0873,https://api.spotify.com/v1/audio-analysis/63IijJjZcxTge8aiN20ELj,0.79,188738,0.801,63IijJjZcxTge8aiN20ELj,0.0,11,0.254,-7.285,0,0.184,1,104.85,4,https://api.spotify.com/v1/tracks/63IijJjZcxTge8aiN20ELj,audio_features,spotify:track:63IijJjZcxTge8aiN20ELj,0.572
0.236,https://api.spotify.com/v1/audio-analysis/4EHHaKZbSPRv9QHnfug58f,0.827,195603,0.944,4EHHaKZbSPRv9QHnfug58f,0.0,2,0.177,-5.916,1,0.262,1,81.0,4,https://api.spotify.com/v1/tracks/4EHHaKZbSPRv9QHnfug58f,audio_features,spotify:track:4EHHaKZbSPRv9QHnfug58f,0.663
0.0394,https://api.spotify.com/v1/audio-analysis/1zGhmFmbXqUVPC3Rh89kqD,0.599,220800,0.684,1zGhmFmbXqUVPC3Rh89kqD,9.96e-05,7,0.145,-4.218,1,0.0366,1,99.982,4,https://api.spotify.com/v1/tracks/1zGhmFmbXqUVPC3Rh89kqD,audio_features,spotify:track:1zGhmFmbXqUVPC3Rh89kqD,0.208
0.15,https://api.spotify.com/v1/audio-analysis/2psMX6T06eYYa2UhAjrsNQ,0.693,199221,0.438,2psMX6T06eYYa2UhAjrsNQ,0.000553,6,0.0981,-10.025,0,0.0355,1,117.987,4,https://api.spotify.com/v1/tracks/2psMX6T06eYYa2UhAjrsNQ,audio_features,spotify:track:2psMX6T06eYYa2UhAjrsNQ,0.16
0.188,https://api.spotify.com/v1/audio-analysis/5qIQvRXIr4nOlEGJndJken,0.591,227346,0.721,5qIQvRXIr4nOlEGJndJken,0.0,9,0.092,-7.718,0,0.308,1,180.215,4,https://api.spotify.com/v1/tracks/5qIQvRXIr4nOlEGJndJken,audio_features,spotify:track:5qIQvRXIr4nOlEGJndJken,0.591
0.473,https://api.spotify.com/v1/audio-analysis/1TLtgKTlIhUhTZwZpnNiPm,0.728,205505,0.597,1TLtgKTlIhUhTZwZpnNiPm,0.0,6,0.109,-9.3,1,0.333,1,98.765,3,https://api.spotify.com/v1/tracks/1TLtgKTlIhUhTZwZpnNiPm,audio_features,spotify:track:1TLtgKTlIhUhTZwZpnNiPm,0.418
0.511,https://api.spotify.com/v1/audio-analysis/6BykV4tqnURzIwOOUbfVRB,0.754,222612,0.642,6BykV4tqnURzIwOOUbfVRB,0.0,10,0.107,-7.787,0,0.119,1,100.054,4,https://api.spotify.com/v1/tracks/6BykV4tqnURzIwOOUbfVRB,audio_features,spotify:track:6BykV4tqnURzIwOOUbfVRB,0.275
0.0881,https://api.spotify.com/v1/audio-analysis/6v1sy4kEyzRkrE9KLiD9Dz,0.638,212715,0.541,6v1sy4kEyzRkrE9KLiD9Dz,0.0,2,0.205,-10.4,1,0.258,1,78.964,4,https://api.spotify.com/v1/tracks/6v1sy4kEyzRkrE9KLiD9Dz,audio_features,spotify:track:6v1sy4kEyzRkrE9KLiD9Dz,0.301
0.0453,https://api.spotify.com/v1/audio-analysis/5ca8y3PpqbsWnpQr0exv88,0.56,218160,0.607,5ca8y3PpqbsWnpQr0exv88,0.0,0,0.116,-5.48,1,0.0282,1,120.004,4,https://api.spotify.com/v1/tracks/5ca8y3PpqbsWnpQr0exv88,audio_features,spotify:track:5ca8y3PpqbsWnpQr0exv88,0.27
0.00272,https://api.spotify.com/v1/audio-analysis/4yNoaxUJjnP50AXYoAZx4S,0.493,235276,0.865,4yNoaxUJjnP50AXYoAZx4S,0.276,11,0.107,-4.672,0,0.0609,1,150.003,4,https://api.spotify.com/v1/tracks/4yNoaxUJjnP50AXYoAZx4S,audio_features,spotify:track:4yNoaxUJjnP50AXYoAZx4S,0.43
0.000635,https://api.spotify.com/v1/audio-analysis/1Ua8fsSpMlVUwkm7KkcNcM,0.59,230665,0.83,1Ua8fsSpMlVUwkm7KkcNcM,0.0946,1,0.11,-7.242,1,0.0319,1,150.005,4,https://api.spotify.com/v1/tracks/1Ua8fsSpMlVUwkm7KkcNcM,audio_features,spotify:track:1Ua8fsSpMlVUwkm7KkcNcM,0.354
0.00222,https://api.spotify.com/v1/audio-analysis/2BanyxbDNTdcyKx2HACveL,0.505,227292,0.676,2BanyxbDNTdcyKx2HACveL,2.58e-05,3,0.103,-5.986,1,0.0412,1,94.947,4,https://api.spotify.com/v1/tracks/2BanyxbDNTdcyKx2HACveL,audio_features,spotify:track:2BanyxbDNTdcyKx2HACveL,0.202
0.0198,https://api.spotify.com/v1/audio-analysis/0JRnaUIKDkC4c4BrsjrljZ,0.601,210693,0.882,0JRnaUIKDkC4c4BrsjrljZ,0.0,6,0.0661,-3.72,1,0.113,1,139.85,4,https://api.spotify.com/v1/tracks/0JRnaUIKDkC4c4BrsjrljZ,audio_features,spotify:track:0JRnaUIKDkC4c4BrsjrljZ,0.616
0.562,https://api.spotify.com/v1/audio-analysis/7z47pgbZpkGcME2A0YxR0y,0.375,219459,0.815,7z47pgbZpkGcME2A0YxR0y,0.0,5,0.192,-1.802,1,0.208,1,169.71,4,https://api.spotify.com/v1/tracks/7z47pgbZpkGcME2A0YxR0y,audio_features,spotify:track:7z47pgbZpkGcME2A0YxR0y,0.389
0.237,https://api.spotify.com/v1/audio-analysis/6UEJtAnGHnK5tVhoPHD6tU,0.556,211693,0.873,6UEJtAnGHnK5tVhoPHD6tU,2.63e-06,1,0.078,-1.145,1,0.164,1,127.993,4,https://api.spotify.com/v1/tracks/6UEJtAnGHnK5tVhoPHD6tU,audio_features,spotify:track:6UEJtAnGHnK5tVhoPHD6tU,0.485
0.0138,https://api.spotify.com/v1/audio-analysis/457p7UH7hoHrbA2iI4PSCA,0.499,206480,0.843,457p7UH7hoHrbA2iI4PSCA,0.0,6,0.124,-2.224,1,0.113,1,127.932,4,https://api.spotify.com/v1/tracks/457p7UH7hoHrbA2iI4PSCA,audio_features,spotify:track:457p7UH7hoHrbA2iI4PSCA,0.533
0.21,https://api.spotify.com/v1/audio-analysis/7AeYomUuCNb965CWyfLTjK,0.507,222080,0.93,7AeYomUuCNb965CWyfLTjK,0.000455,3,0.362,-1.015,1,0.0803,1,111.899,4,https://api.spotify.com/v1/tracks/7AeYomUuCNb965CWyfLTjK,audio_features,spotify:track:7AeYomUuCNb965CWyfLTjK,0.568
0.00413,https://api.spotify.com/v1/audio-analysis/2SHnUyZq0zwmvRIl4WY77G,0.663,290760,0.822,2SHnUyZq0zwmvRIl4WY77G,0.00318,9,0.234,-2.909,1,0.0557,1,128.002,4,https://api.spotify.com/v1/tracks/2SHnUyZq0zwmvRIl4WY77G,audio_features,spotify:track:2SHnUyZq0zwmvRIl4WY77G,0.567
0.109,https://api.spotify.com/v1/audio-analysis/3wkZqSu3TJublh8JTyQPcu,0.574,208262,0.581,3wkZqSu3TJublh8JTyQPcu,0.00037,9,0.146,-7.99,0,0.0387,1,76.982,4,https://api.spotify.com/v1/tracks/3wkZqSu3TJublh8JTyQPcu,audio_features,spotify:track:3wkZqSu3TJublh8JTyQPcu,0.304
0.611,https://api.spotify.com/v1/audio-analysis/6MxhAD7FwoBQabntab2qG9,0.63,245172,0.5,6MxhAD7FwoBQabntab2qG9,4.04e-05,1,0.114,-8.755,0,0.0611,1,144.871,4,https://api.spotify.com/v1/tracks/6MxhAD7FwoBQabntab2qG9,audio_features,spotify:track:6MxhAD7FwoBQabntab2qG9,0.315
0.0242,https://api.spotify.com/v1/audio-analysis/6liNJDyWJjyHAgDnAX95bw,0.596,249382,0.827,6liNJDyWJjyHAgDnAX95bw,0.0,5,0.0958,-4.402,1,0.0372,1,115.034,4,https://api.spotify.com/v1/tracks/6liNJDyWJjyHAgDnAX95bw,audio_features,spotify:track:6liNJDyWJjyHAgDnAX95bw,0.329
0.309,https://api.spotify.com/v1/audio-analysis/0DJrOgNQig8ZxDzwjeGHMo,0.299,394120,0.632,0DJrOgNQig8ZxDzwjeGHMo,0.0,6,0.0795,-5.92,1,0.0422,1,130.039,4,https://api.spotify.com/v1/tracks/0DJrOgNQig8ZxDzwjeGHMo,audio_features,spotify:track:0DJrOgNQig8ZxDzwjeGHMo,0.155
0.0435,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,0.713,226739,0.802,3vv9phIu6Y1vX3jcqaGz5Z,0.00377,4,0.309,-7.055,1,0.0561,1,100.001,4,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,audio_features,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.343
0.568,https://api.spotify.com/v1/audio-analysis/391Gychyc6odKUSnhg0MH7,0.418,215344,0.655,391Gychyc6odKUSnhg0MH7,0.0,9,0.11,-6.767,0,0.0414,1,72.986,4,https://api.spotify.com/v1/tracks/391Gychyc6odKUSnhg0MH7,audio_features,spotify:track:391Gychyc6odKUSnhg0MH7,0.327
0.0296,https://api.spotify.com/v1/audio-analysis/4hkAO5HepzonUEJkXUT6e5,0.66,217884,0.812,4hkAO5HepzonUEJkXUT6e5,0.0,10,0.191,-4.902,1,0.0569,1,80.708,4,https://api.spotify.com/v1/tracks/4hkAO5HepzonUEJkXUT6e5,audio_features,spotify:track:4hkAO5HepzonUEJkXUT6e5,0.518
0.201,https://api.spotify.com/v1/audio-analysis/7IOPTgzKSvLcsfZPooE0If,0.567,258828,0.731,7IOPTgzKSvLcsfZPooE0If,0.000543,5,0.114,-6.62,0,0.037,1,144.987,4,https://api.spotify.com/v1/tracks/7IOPTgzKSvLcsfZPooE0If,audio_features,spotify:track:7IOPTgzKSvLcsfZPooE0If,0.444
0.0251,https://api.spotify.com/v1/audio-analysis/0sBW1wri8FQX4PsCmyF0Pm,0.559,219882,0.777,0sBW1wri8FQX4PsCmyF0Pm,0.000198,8,0.246,-5.64,0,0.369,1,170.114,4,https://api.spotify.com/v1/tracks/0sBW1wri8FQX4PsCmyF0Pm,audio_features,spotify:track:0sBW1wri8FQX4PsCmyF0Pm,0.352
0.0288,https://api.spotify.com/v1/audio-analysis/1SWFBMmJPW5IVdxr2IG5ND,0.236,363176,0.574,1SWFBMmJPW5IVdxr2IG5ND,0.0,1,0.138,-5.917,1,0.0363,1,136.521,4,https://api.spotify.com/v1/tracks/1SWFBMmJPW5IVdxr2IG5ND,audio_features,spotify:track:1SWFBMmJPW5IVdxr2IG5ND,0.109
0.0149,https://api.spotify.com/v1/audio-analysis/4lA7OfHo3sP0Mya3uD0Xsh,0.606,220747,0.833,4lA7OfHo3sP0Mya3uD0Xsh,0.0,8,0.111,-3.148,1,0.0611,1,139.981,4,https://api.spotify.com/v1/tracks/4lA7OfHo3sP0Mya3uD0Xsh,audio_features,spotify:track:4lA7OfHo3sP0Mya3uD0Xsh,0.635
0.119,https://api.spotify.com/v1/audio-analysis/6oUKzFleJraGH2LJsWhgfg,0.633,204786,0.704,6oUKzFleJraGH2LJsWhgfg,0.0,9,0.089,-5.23,1,0.0262,1,96.019,4,https://api.spotify.com/v1/tracks/6oUKzFleJraGH2LJsWhgfg,audio_features,spotify:track:6oUKzFleJraGH2LJsWhgfg,0.41
0.0266,https://api.spotify.com/v1/audio-analysis/2fdd8W8eTym1gWO1dl1nxo,0.65,179334,0.819,2fdd8W8eTym1gWO1dl1nxo,0.0,8,0.348,-3.389,1,0.031,1,95.958,4,https://api.spotify.com/v1/tracks/2fdd8W8eTym1gWO1dl1nxo,audio_features,spotify:track:2fdd8W8eTym1gWO1dl1nxo,0.895
0.0392,https://api.spotify.com/v1/audio-analysis/1Vowce2imLRD2QjZl1tULo,0.549,180973,0.806,1Vowce2imLRD2QjZl1tULo,3.56e-06,8,0.0909,-4.269,1,0.102,1,163.891,4,https://api.spotify.com/v1/tracks/1Vowce2imLRD2QjZl1tULo,audio_features,spotify:track:1Vowce2imLRD2QjZl1tULo,0.843
0.00303,https://api.spotify.com/v1/audio-analysis/4EptRLpFrAIeiCrdKXs7Ef,0.552,233533,0.72,4EptRLpFrAIeiCrdKXs7Ef,0.0,5,0.172,-5.341,1,0.0323,1,98.02,4,https://api.spotify.com/v1/tracks/4EptRLpFrAIeiCrdKXs7Ef,audio_features,spotify:track:4EptRLpFrAIeiCrdKXs7Ef,0.386
0.0474,https://api.spotify.com/v1/audio-analysis/1VFKRQGibcpNmxnrLkoAIY,0.413,253700,0.63,1VFKRQGibcpNmxnrLkoAIY,1.48e-05,10,0.128,-6.164,1,0.0267,1,153.805,4,https://api.spotify.com/v1/tracks/1VFKRQGibcpNmxnrLkoAIY,audio_features,spotify:track:1VFKRQGibcpNmxnrLkoAIY,0.248
0.0395,https://api.spotify.com/v1/audio-analysis/6iYDPqEWXYW0LV8ne4xwjR,0.49,195529,0.844,6iYDPqEWXYW0LV8ne4xwjR,6.56e-06,8,0.207,-6.341,0,0.0713,1,177.99,4,https://api.spotify.com/v1/tracks/6iYDPqEWXYW0LV8ne4xwjR,audio_features,spotify:track:6iYDPqEWXYW0LV8ne4xwjR,0.905
0.0501,https://api.spotify.com/v1/audio-analysis/1XnBI56KASCBBp2NhNw7vg,0.392,205040,0.628,1XnBI56KASCBBp2NhNw7vg,0.0,0,0.674,-6.732,1,0.0323,1,89.101,4,https://api.spotify.com/v1/tracks/1XnBI56KASCBBp2NhNw7vg,audio_features,spotify:track:1XnBI56KASCBBp2NhNw7vg,0.436
0.769,https://api.spotify.com/v1/audio-analysis/3AsfuEnwyMTHS7mbzcRUdV,0.298,282680,0.151,3AsfuEnwyMTHS7mbzcRUdV,0.00602,8,0.105,-14.479,0,0.0341,1,158.407,3,https://api.spotify.com/v1/tracks/3AsfuEnwyMTHS7mbzcRUdV,audio_features,spotify:track:3AsfuEnwyMTHS7mbzcRUdV,0.139
0.196,https://api.spotify.com/v1/audio-analysis/0n3lXKNCF3Wvvcs7UY66Ae,0.644,243840,0.915,0n3lXKNCF3Wvvcs7UY66Ae,0.0,9,0.0701,-3.019,1,0.0587,1,124.94,4,https://api.spotify.com/v1/tracks/0n3lXKNCF3Wvvcs7UY66Ae,audio_features,spotify:track:0n3lXKNCF3Wvvcs7UY66Ae,0.354
0.0412,https://api.spotify.com/v1/audio-analysis/1fDtoTPDyzkNOfFIRXxsC5,0.32,225120,0.803,1fDtoTPDyzkNOfFIRXxsC5,2.38e-06,0,0.129,-4.219,1,0.054,1,195.052,4,https://api.spotify.com/v1/tracks/1fDtoTPDyzkNOfFIRXxsC5,audio_features,spotify:track:1fDtoTPDyzkNOfFIRXxsC5,0.0858
0.655,https://api.spotify.com/v1/audio-analysis/4cwivYcdU7K1cc8XmTvf82,0.54,259467,0.552,4cwivYcdU7K1cc8XmTvf82,0.0,11,0.0967,-4.297,0,0.0285,1,144.107,4,https://api.spotify.com/v1/tracks/4cwivYcdU7K1cc8XmTvf82,audio_features,spotify:track:4cwivYcdU7K1cc8XmTvf82,0.523
0.22,https://api.spotify.com/v1/audio-analysis/3Htx5VpJjmftQjaC3O9Tre,0.582,207000,0.737,3Htx5VpJjmftQjaC3O9Tre,0.0,4,0.0869,-7.795,0,0.0599,1,127.589,4,https://api.spotify.com/v1/tracks/3Htx5VpJjmftQjaC3O9Tre,audio_features,spotify:track:3Htx5VpJjmftQjaC3O9Tre,0.361
0.0125,https://api.spotify.com/v1/audio-analysis/5dSdEPRHR4c8v5fxS2F4Z6,0.369,192500,0.746,5dSdEPRHR4c8v5fxS2F4Z6,0.0,6,0.354,-8.279,0,0.0592,1,79.15,4,https://api.spotify.com/v1/tracks/5dSdEPRHR4c8v5fxS2F4Z6,audio_features,spotify:track:5dSdEPRHR4c8v5fxS2F4Z6,0.486
0.00743,https://api.spotify.com/v1/audio-analysis/1O250RrQhLtcQnu8MJzNfb,0.705,169640,0.657,1O250RrQhLtcQnu8MJzNfb,0.0,10,0.603,-5.872,0,0.21,1,94.827,4,https://api.spotify.com/v1/tracks/1O250RrQhLtcQnu8MJzNfb,audio_features,spotify:track:1O250RrQhLtcQnu8MJzNfb,0.848
0.00512,https://api.spotify.com/v1/audio-analysis/6mcn4XZlqytScW2UYk6J19,0.429,209529,0.746,6mcn4XZlqytScW2UYk6J19,0.0,0,0.21,-4.937,1,0.0582,1,125.179,3,https://api.spotify.com/v1/tracks/6mcn4XZlqytScW2UYk6J19,audio_features,spotify:track:6mcn4XZlqytScW2UYk6J19,0.447
0.0121,https://api.spotify.com/v1/audio-analysis/4V8uu21mnpyg7BElNNJdPs,0.695,201227,0.807,4V8uu21mnpyg7BElNNJdPs,0.0,9,0.266,-5.123,1,0.0346,1,91.947,4,https://api.spotify.com/v1/tracks/4V8uu21mnpyg7BElNNJdPs,audio_features,spotify:track:4V8uu21mnpyg7BElNNJdPs,0.4
0.0124,https://api.spotify.com/v1/audio-analysis/2rvHIXjN4TCFuFLZk3qAxn,0.738,205733,0.87,2rvHIXjN4TCFuFLZk3qAxn,0.0,1,0.14,-5.343,0,0.0844,1,89.988,4,https://api.spotify.com/v1/tracks/2rvHIXjN4TCFuFLZk3qAxn,audio_features,spotify:track:2rvHIXjN4TCFuFLZk3qAxn,0.845
0.168,https://api.spotify.com/v1/audio-analysis/2YmVChjGiTtwSaQz153GLt,0.6,210075,0.782,2YmVChjGiTtwSaQz153GLt,0.0,9,0.0443,-3.033,0,0.187,1,149.877,4,https://api.spotify.com/v1/tracks/2YmVChjGiTtwSaQz153GLt,audio_features,spotify:track:2YmVChjGiTtwSaQz153GLt,0.494
0.764,https://api.spotify.com/v1/audio-analysis/18IEKx5i6mgxVh2pp3hFpW,0.692,197045,0.412,18IEKx5i6mgxVh2pp3hFpW,8.84e-06,0,0.116,-6.72,0,0.38,1,87.025,4,https://api.spotify.com/v1/tracks/18IEKx5i6mgxVh2pp3hFpW,audio_features,spotify:track:18IEKx5i6mgxVh2pp3hFpW,0.06
0.135,https://api.spotify.com/v1/audio-analysis/3TsbyfhFrXvBom8f6HQAqO,0.186,264317,0.366,3TsbyfhFrXvBom8f6HQAqO,0.14,4,0.38,-12.881,0,0.0465,1,188.172,4,https://api.spotify.com/v1/tracks/3TsbyfhFrXvBom8f6HQAqO,audio_features,spotify:track:3TsbyfhFrXvBom8f6HQAqO,0.0382
0.00661,https://api.spotify.com/v1/audio-analysis/2ISSQPb9LHHiV6ng2NXosL,0.631,218293,0.829,2ISSQPb9LHHiV6ng2NXosL,4.29e-05,11,0.0784,-4.094,0,0.0279,1,127.985,4,https://api.spotify.com/v1/tracks/2ISSQPb9LHHiV6ng2NXosL,audio_features,spotify:track:2ISSQPb9LHHiV6ng2NXosL,0.533
0.895,https://api.spotify.com/v1/audio-analysis/2TgxCUZdHFkPEVmFge1OSd,0.251,240671,0.287,2TgxCUZdHFkPEVmFge1OSd,0.00155,1,0.348,-15.004,1,0.0408,1,170.118,4,https://api.spotify.com/v1/tracks/2TgxCUZdHFkPEVmFge1OSd,audio_features,spotify:track:2TgxCUZdHFkPEVmFge1OSd,0.0935
0.0886,https://api.spotify.com/v1/audio-analysis/4KdGz4C6fZoLyP93QmBaxZ,0.504,186650,0.792,4KdGz4C6fZoLyP93QmBaxZ,0.0,5,0.445,-3.997,1,0.0368,1,89.971,4,https://api.spotify.com/v1/tracks/4KdGz4C6fZoLyP93QmBaxZ,audio_features,spotify:track:4KdGz4C6fZoLyP93QmBaxZ,0.403
0.015,https://api.spotify.com/v1/audio-analysis/01DidSmPasiXdPhDVuaULL,0.587,237481,0.736,01DidSmPasiXdPhDVuaULL,8.81e-05,9,0.148,-5.824,1,0.0948,1,99.614,4,https://api.spotify.com/v1/tracks/01DidSmPasiXdPhDVuaULL,audio_features,spotify:track:01DidSmPasiXdPhDVuaULL,0.177
0.0015,https://api.spotify.com/v1/audio-analysis/20GiNYO3NzOqBq9i8k8l9S,0.68,265934,0.707,20GiNYO3NzOqBq9i8k8l9S,0.0218,1,0.179,-5.505,1,0.0319,1,126.012,4,https://api.spotify.com/v1/tracks/20GiNYO3NzOqBq9i8k8l9S,audio_features,spotify:track:20GiNYO3NzOqBq9i8k8l9S,0.107
0.0124,https://api.spotify.com/v1/audio-analysis/2gNl0X09EFvqTurPXIhQsI,0.612,231765,0.858,2gNl0X09EFvqTurPXIhQsI,0.0,7,0.0984,-5.437,0,0.0478,1,145.306,4,https://api.spotify.com/v1/tracks/2gNl0X09EFvqTurPXIhQsI,audio_features,spotify:track:2gNl0X09EFvqTurPXIhQsI,0.432
